"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tpd52",0.108233250140359,0.293538688188923,0.134,0.084,1
"Hvcn1",0.114380005227517,0.251997389871278,0.432,0.366,1
"Jtb",0.116035269108796,0.284146037084119,0.132,0.084,1
"Derl2",0.116104333188785,0.2614789261567,0.114,0.069,1
"Magoh",0.119676985780105,0.261794501533957,0.199,0.145,1
"Ostf1",0.123320231362157,0.263735805948781,0.406,0.359,1
"Actb",0.127041243076488,-0.294275684417427,0.955,0.947,1
"Zc3hav1",0.132213103038115,0.25999149960577,0.104,0.061,1
"Rraga",0.132837172243273,0.292161801538077,0.11,0.069,1
"Pycard",0.140218210117217,-0.306258375169203,0.173,0.229,1
"Kctd12",0.140834051257959,0.255400149446518,0.119,0.076,1
"Chmp2a",0.153640119092124,0.28107631135044,0.231,0.176,1
"Tbcb",0.157109495039029,0.312150270974781,0.149,0.107,1
"Svbp",0.160287773834075,0.25976641951271,0.143,0.099,1
"Nfkb1",0.160407107353559,0.276017108257963,0.134,0.092,1
"Itpr2",0.160533971214615,0.264086011993878,0.125,0.084,1
"Necap2",0.160534029237893,0.263527430458116,0.125,0.084,1
"Commd4",0.161950772857089,0.257846019546594,0.214,0.168,1
"Plac8",0.166554010145928,-0.255105881498856,0.687,0.748,1
"Pdcd6",0.168115936891018,0.254282890672449,0.158,0.115,1
"Atp6v1g1",0.172962046488343,0.254861664309208,0.313,0.267,1
"Nfu1",0.173150084095862,0.310898066465564,0.112,0.076,1
"Sbds",0.177351044661968,0.272033362188601,0.14,0.099,1
"Gm26699",0.179004743483782,0.263644090123703,0.171,0.13,1
"Rpp21",0.18466447612277,0.275158761154723,0.147,0.107,1
"Lncpint",0.200698455448745,0.250794941207716,0.112,0.076,1
"Serpina3g",0.202668245441206,0.262454822653099,0.104,0.069,1
"Zfand6",0.210124314428785,0.260618377502504,0.233,0.198,1
"Ergic3",0.211688146713247,0.263796580595454,0.136,0.099,1
"Hexb",0.213776932314389,0.259969112114616,0.102,0.069,1
"Ikzf1",0.224941125633061,0.27047804676751,0.149,0.115,1
"Selenot",0.239126479225678,0.251682001922988,0.173,0.137,1
"Nt5e",0.250769308503978,0.269118364423037,0.108,0.076,1
"Mdh1",0.260770719216179,0.275949918860466,0.289,0.267,1
"Hnrnpa3",0.265150871169868,0.287918727266859,0.216,0.191,1
"Vps37b",0.268687947005081,0.251180417329464,0.326,0.298,1
"Jchain",0.277891329600862,-0.32905478317232,0.24,0.29,1
"Med28",0.308604665365036,0.268934277115382,0.229,0.206,1
"Dock2",0.309024577792636,0.267356758259896,0.102,0.076,1
"Tagln2",0.362168952231918,0.258895551431786,0.218,0.198,1
"Ighg2b",0.364879248779587,-1.11495544521719,0.315,0.282,1
"Zbtb20",0.375042206408073,0.294122173808429,0.408,0.427,1
"Rab20",0.411419613906479,0.264254363407085,0.227,0.214,1
"Ly6a",0.453807516504823,0.31910985321235,0.292,0.298,1
"Rgs1",0.470170694409067,0.305581690063115,0.413,0.405,1
"Hspe1",0.470931114835506,-0.305099582665832,0.521,0.542,1
"Ssr2",0.529124651975442,-0.310402738236249,0.125,0.145,1
"Pdia4",0.759689586152878,-0.251664922758525,0.218,0.237,1
