"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Hmgn3",0.0280552512823591,-0.301624009872203,0.098,0.156,1
"Chmp1b",0.028104997884168,0.285368249742562,0.141,0.078,1
"Ndufs3",0.0282774225023131,0.316387331644575,0.196,0.128,1
"Sik1",0.0284620037412106,-0.303132635334624,0.121,0.183,1
"Fam49b",0.0286378505334962,0.277159115398336,0.205,0.133,1
"Impa1",0.0287447931377163,0.298462029680188,0.181,0.111,1
"Ctbp1",0.030083291868522,-0.296236366269786,0.125,0.183,1
"Zc3h12a",0.0304298569980519,-0.259134539492709,0.098,0.156,1
"Trbc1",0.0304985267790753,0.267641690302317,0.406,0.322,1
"Rtraf",0.0318562688443281,0.277565886892869,0.276,0.2,1
"Tmed10",0.0341030479079455,0.314516905939389,0.268,0.2,1
"Trac",0.0346790026716313,0.308541449340524,0.183,0.111,1
"Ddx18",0.0347666753483199,-0.324964231095314,0.083,0.133,1
"Pdha1",0.0350142390332796,0.267722150065809,0.101,0.05,1
"Rtn4",0.0363353062100557,0.28352955700136,0.231,0.161,1
"Atp5k",0.0375702516875476,-0.375018696161805,0.123,0.178,1
"Psmd12",0.0377487970830909,0.307863273834751,0.12,0.067,1
"Rbpms2",0.0378935225758884,0.283822948066885,0.115,0.061,1
"Kpna4",0.0388634662937973,-0.259759934913205,0.087,0.139,1
"Timm17a",0.0398032854714981,0.298252005364223,0.146,0.089,1
"Hivep2",0.0404619654198976,-0.29501934583959,0.093,0.144,1
"Rp9",0.0404907050736722,0.331616344883067,0.203,0.139,1
"H2-T23",0.0415863521617396,-0.32005372237686,0.221,0.283,1
"Gm9844",0.0420808110229498,-0.280869924201373,0.093,0.144,1
"Cct5",0.0429191658940726,-0.281180464628008,0.206,0.267,1
"Stip1",0.0443855305891561,0.302668677067453,0.131,0.078,1
"Cd44",0.0448763770971914,0.272193918227343,0.161,0.1,1
"Sec22b",0.0456257468048508,0.273405167649991,0.125,0.072,1
"Cycs",0.0458391853182603,-0.281846262314624,0.08,0.128,1
"Sf3b4",0.0459953247333837,-0.270539374003262,0.103,0.156,1
"Rpl9-ps6",0.0460202291842667,-0.290024640273384,0.077,0.122,1
"Psmc3",0.0466913157278748,0.280204908462836,0.17,0.111,1
"Ier3ip1",0.0468173460566904,-0.30682323913419,0.155,0.211,1
"Dexi",0.0497899992668745,-0.273210557658621,0.105,0.156,1
"Satb1",0.0510584950567822,-0.269942119030601,0.063,0.106,1
"Idnk",0.0513300856694711,0.263311200519857,0.19,0.128,1
"Fkbp2",0.0515267097416112,0.319631335128681,0.135,0.083,1
"Hk2",0.0517109074204923,-0.317554243571763,0.068,0.111,1
"Irf2",0.0524452629249776,0.250486485957246,0.145,0.089,1
"Hspd1",0.0541213300810133,0.271464129350168,0.185,0.122,1
"Alg5",0.0555124823660779,0.254622631713944,0.108,0.061,1
"Acadm",0.0584550937377369,0.259492174242487,0.101,0.056,1
"Bicd1",0.058469901028048,0.290788382548779,0.13,0.078,1
"Ctla4",0.0594775812164119,0.310304078440487,0.15,0.094,1
"Klrk1",0.0604138536569419,0.315328706968244,0.255,0.194,1
"Dhrs3",0.0606059274820166,-0.268266283627839,0.181,0.239,1
"Chd2",0.0609128685989927,0.293534395234485,0.16,0.106,1
"Nktr",0.0629364222552598,0.33789654471682,0.136,0.089,1
"Eloc",0.0643128863195187,0.265968575417162,0.246,0.183,1
"Ndfip1",0.0646658904660861,0.284128006261853,0.146,0.094,1
"Tapbp",0.06548057862237,-0.329525052806361,0.2,0.256,1
"Cwc25",0.0657175203577965,-0.380421256032576,0.145,0.2,1
"G3bp1",0.0666839481875506,-0.263116961983359,0.213,0.272,1
"Usf2",0.0672514789548672,-0.285943430865611,0.08,0.122,1
"Siah2",0.0687375711664453,0.268477038084523,0.128,0.078,1
"Tmbim4",0.068924536422015,0.256910149572723,0.251,0.194,1
"Rhoc",0.0696876336709935,0.254931921420177,0.106,0.061,1
"Cd226",0.0721832137585706,0.28800235143882,0.158,0.106,1
"Atf3",0.0725461981081448,0.346528712596139,0.23,0.161,1
"Map2k2",0.0736320201469214,0.2513097266293,0.165,0.111,1
"Nhp2",0.0744643224128959,0.340764346276427,0.146,0.1,1
"Gimap7",0.0748559844871486,0.262036623724206,0.251,0.194,1
"Pkp3",0.0748925316055812,0.308647180203528,0.165,0.117,1
"Tpr",0.0754783677060122,0.260690778467715,0.281,0.222,1
"Med21",0.077164785389941,0.263272223269057,0.125,0.078,1
"Hvcn1",0.0779443535727734,0.268376221296959,0.111,0.067,1
"Ifi27l2a",0.078737073271221,-0.691369320016024,0.092,0.133,1
"Pfdn6",0.0827414446629499,0.259395605782505,0.148,0.1,1
"Lrrc25",0.0842475710165925,0.261164626403479,0.103,0.061,1
"Hilpda",0.0848065174733551,-0.38570651680111,0.276,0.328,1
"Cfdp1",0.0871878115891916,0.261839915842832,0.148,0.1,1
"Gps2",0.0878714183599448,0.268782288105406,0.115,0.072,1
