"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tmem205",4.15928487587751e-09,0.167640241585874,0.909,0.86,7.6643142407795e-05
"Clec2h",4.46595940206399e-09,0.268821792994702,0.673,0.586,8.22942339018332e-05
"Sult1b1",4.6295722132252e-09,-0.182443945439722,0.843,0.944,8.53091271731008e-05
"Anxa4",4.74334728246626e-09,0.167982785763142,0.97,0.964,8.74056603740057e-05
"Me1",6.03858058128955e-09,-0.101817455641241,0.074,0.198,0.000111272924371422
"Ifi30",6.36439321206003e-09,-0.139268520272986,0.921,0.982,0.00011727667371863
"Apoa4",6.38413690455913e-09,-0.173029083014077,0.238,0.403,0.000117640490740311
"Mid1ip1",6.62042615908283e-09,-0.169131318923572,0.501,0.648,0.000121994592833419
"S100a10",8.27084436437458e-09,-0.104977442418808,0.998,0.998,0.00015240684910233
"Mgat4a",1.00495655509568e-08,-0.149372775246346,0.782,0.922,0.000185183344407482
"Itm2b",1.04596441510822e-08,-0.11563199501111,0.989,1,0.000192739862771992
"Rassf4",1.08954997089031e-08,0.128637710159176,0.196,0.071,0.000200771373135957
"Tapbp",1.17951152634509e-08,0.230339111355213,0.647,0.546,0.00021734858895961
"Aldh1b1",1.18246375951131e-08,-0.128386481988798,0.976,0.996,0.00021789259696515
"Defa17",1.22343567236256e-08,-0.131785745807387,0.19,0.336,0.000225442491346248
"Fbln1",1.22572979235441e-08,-0.102262497498799,0.135,0.276,0.000225865228837147
"Hspe1",1.25346749289617e-08,-0.112875470453547,0.998,1,0.000230976454915978
"Mkrn2os",1.32207218175335e-08,0.220054971292592,0.643,0.523,0.00024361824093169
"Tmem208",1.45176151514922e-08,-0.153193337559282,0.902,0.962,0.000267516094396546
"B4galt6",1.46475231274286e-08,-0.125114065087404,0.248,0.41,0.000269909908669127
"Gstm1",1.50787823473436e-08,-0.128157563803951,0.56,0.746,0.000277856722314501
"Hagh",1.58360085185672e-08,-0.167846738894587,0.774,0.893,0.000291810128971638
"Ift172",1.71991190969389e-08,0.169421089560571,0.357,0.203,0.000316928167599294
"Rplp1",1.93746488384714e-08,-0.103777686599277,1,1,0.000357016654146513
"mt.Cytb",1.96645685863972e-08,-0.113228845765734,1,1,0.00036235900534154
"X1700011H14Rik",2.11404893304637e-08,-0.119791522693548,0.02,0.105,0.000389555796892454
"Psma5",2.31105104455415e-08,0.147394825992227,0.961,0.964,0.000425857375979993
"Psme2b",2.54255848827161e-08,0.198936799571096,0.556,0.419,0.000468517252633809
"Gmds",3.07837209536832e-08,0.15354842068785,0.976,0.982,0.00056725162601352
"Kcne3",3.55641622572281e-08,-0.179299943121814,0.632,0.764,0.000655340817913943
"Gstp2",3.76293176830276e-08,0.124539223369739,0.272,0.127,0.000693395436945149
"Tkfc",4.00011392628626e-08,-0.174102509443653,0.83,0.927,0.000737100993196769
"Ifi47",4.27509188012581e-08,0.126935187457482,0.259,0.12,0.000787771180750783
"Rsrp1",4.51314964042465e-08,0.156305891636059,0.965,0.96,0.00083163808424105
"Pfn1",5.01059078478429e-08,0.11251246015679,1,1,0.000923301563912201
"Spink4",5.31033728199194e-08,0.305327334732641,0.701,0.579,0.000978535850952654
"Hnrnpa1",5.44683054228604e-08,0.193019750566428,0.957,0.958,0.00100368746402705
"Psma1",6.57556353872654e-08,0.15462651724007,0.976,0.982,0.00121167909328114
"Hspd1",7.21475268314371e-08,-0.126854324647698,0.998,1,0.00132946247692289
"Slc39a4",7.3790470816832e-08,0.225342588574795,0.717,0.61,0.00135973700574176
"Tm4sf20",8.98652393477384e-08,0.139785865337017,0.996,0.996,0.00165594676546078
"Smpdl3b",9.78112742710078e-08,0.141879010493183,0.303,0.163,0.00180236835099186
"H2.Q2",1.14240218981022e-07,0.187009938091138,0.749,0.693,0.00210510451516329
"Svip",1.24142807353203e-07,-0.126701725664354,0.473,0.628,0.00228757951109748
"Tmem41a",1.3226134210211e-07,-0.149950488737634,0.505,0.633,0.00243717975091557
"Tmem230",1.36991556688428e-07,-0.133564308904135,0.449,0.597,0.00252434341509766
"Pla2g16",1.4898936880914e-07,0.194331943285419,0.81,0.795,0.00274542709904603
"Vkorc1",1.53844324920491e-07,-0.136886574588105,0.327,0.479,0.00283488937530989
"Ugt2b35",1.56277552730234e-07,-0.11556169831087,0.201,0.339,0.00287972646416003
"Slc7a7",1.67339930088958e-07,-0.142580516085749,0.514,0.673,0.00308357289174923
"Apoc3",1.72574545279566e-07,-0.158243794409812,0.346,0.512,0.00318003114586656
"Noxa1",1.85779238804031e-07,0.156673327362781,0.288,0.156,0.00342335403344189
"Ctss",2.01639684071693e-07,0.176093685375921,0.769,0.677,0.0037156144583891
"Cda",2.52830508842181e-07,-0.134917431160197,0.921,0.969,0.00465890778643488
"Ptgr1",2.66258822277822e-07,-0.164657885633176,0.78,0.875,0.00490635131811343
"Cyba",2.75556996775225e-07,0.184965419128018,0.911,0.884,0.00507768877957706
"Nlrp6",2.81174725430152e-07,-0.158267141020004,0.739,0.853,0.0051812066655014
"Ugt2b34",2.86694841641134e-07,-0.155377551482886,0.854,0.906,0.00528292584692117
"Purb",3.0008724116609e-07,-0.132137347657194,0.64,0.755,0.00552970759296755
"Clic1",3.3790189342484e-07,0.166685595337931,0.956,0.971,0.00622651819013953
"Prdx4",3.42657294269943e-07,-0.150781937544306,0.76,0.86,0.00631414596151223
"Cd63",3.68030971069233e-07,-0.131743876649917,0.945,0.984,0.00678170670389276
"Adipor2",4.09644405964157e-07,-0.150142907217513,0.603,0.755,0.00754851746870153
"Apobec3",4.3617558112647e-07,0.177568458045161,0.449,0.301,0.00803740743341746
"Hmgn2",4.68390604550113e-07,0.184886558256452,0.617,0.497,0.00863103367004494
"Krt7",5.55981317818802e-07,-0.157690773439357,0.638,0.797,0.0102450677434471
"Ccnd2",5.62411290495515e-07,-0.237385560629402,0.843,0.9,0.0103635528499609
"Cast",5.66233204944459e-07,0.170664374393045,0.56,0.428,0.0104339792675116
"Rpl15",5.93726365767745e-07,-0.125565903619794,0.841,0.938,0.0109405957420022
"Retsat",5.94839145295697e-07,-0.118610352952484,0.401,0.555,0.0109611009303638
"Nadk2",6.1711477509788e-07,-0.112754954716458,0.238,0.367,0.0113715739607286
"Rnf186",6.4535631692576e-07,0.214250043313474,0.78,0.728,0.011891980851991
"Dusp12",6.45398260574107e-07,-0.118579673844788,0.309,0.445,0.0118927537475991
"Bhlhe40",6.52715426958904e-07,-0.110920408074376,0.283,0.43,0.0120275871725717
"Dhrs1",6.8342263994235e-07,-0.129105815056765,0.699,0.797,0.0125934289862177
"Slc25a45",7.6520177754095e-07,-0.132925068915942,0.418,0.572,0.0141003731547471
"Hpgd",8.1776269143596e-07,-0.141880076310111,0.527,0.67,0.0150689131150904
"Lap3",8.71472217660344e-07,0.180498105076211,0.808,0.759,0.0160586185548272
"Wbp5",9.84478703634694e-07,-0.140408789462395,0.285,0.423,0.0181409890718765
"Chid1",1.0013616413681e-06,-0.110871235630556,0.445,0.592,0.01845209096549
"H2.T22",1.03794570037567e-06,0.147196263435267,0.42,0.292,0.0191262254208225
"Stard3nl",1.19743797117227e-06,-0.109394275573796,0.49,0.61,0.0220651894947914
"Gm10073",1.25194476208996e-06,0.146804452184346,0.819,0.784,0.0230695861310317
"Eml4",1.3149309001559e-06,-0.108200099270584,0.475,0.606,0.0242302316971729
"Mettl7b",1.38614561863122e-06,-0.105311722919231,0.194,0.323,0.0255425053145174
"Myl7",1.41205277950636e-06,0.188099940283262,0.372,0.249,0.0260198965679637
"X2810004N23Rik",1.43302941098083e-06,-0.102797826784092,0.412,0.561,0.0264064329561438
"Irf8",1.45068527071718e-06,0.189235059985309,0.778,0.715,0.0267317774835056
"Wbp4",1.59539982752872e-06,-0.108538507077877,0.392,0.532,0.0293984326218718
"Actb",1.75193271107584e-06,0.383240433212958,0.998,0.998,0.0322828640669945
"Pkig",1.82598368387383e-06,-0.129900264590139,0.734,0.849,0.0336474013427431
"Ucp2",1.86472824327775e-06,-0.140678977888212,0.747,0.842,0.034361347338879
"Casp4",1.97305937600893e-06,0.124958999167569,0.364,0.227,0.0363575651217165
"Mlxipl",2.07200630555402e-06,-0.139511109176736,0.686,0.8,0.038180860192444
"Tmem139",2.26707149369498e-06,-0.111417525219786,0.244,0.367,0.0417753264143175
"Fgfbp1",2.2675996752137e-06,-0.12363479950893,0.388,0.539,0.0417850592151629
"Ndufb11",2.37595590482309e-06,-0.109408120863902,0.987,1,0.0437817394581751
"Pank3",2.4284704054576e-06,-0.100744695278089,0.488,0.63,0.0447494241613672
"Slc39a1",2.43905716190688e-06,0.271944663609256,0.477,0.352,0.044944506322458
"St3gal6",2.65733256745363e-06,-0.133109920514411,0.458,0.579,0.048966667220468
"Klk1",4.08298728680024e-06,-0.133157633988806,0.281,0.41,0.0752372067338681
"Maf",4.35319145441128e-06,-0.126530327546479,0.32,0.434,0.0802162589304366
"Stip1",4.73708090118805e-06,-0.147283501201132,0.575,0.668,0.0872901897661922
"Spink1",4.96443921286661e-06,0.215853742839523,0.623,0.481,0.091479721375493
"Sh2d4a",5.2254813896873e-06,-0.102061866728632,0.577,0.708,0.0962899455677679
"Eif5",5.36866015374449e-06,-0.108832609632312,0.948,0.976,0.0989283006530498
"Agpat2",5.45643775130043e-06,-0.154525807959244,0.824,0.911,0.100545778443213
"Cers4",6.00580401586171e-06,-0.11299929346129,0.364,0.503,0.110668950600284
"Ftl1.ps1",6.09415028898771e-06,0.157222322657671,0.499,0.374,0.112296907375177
"Adtrp",6.51160650611311e-06,-0.118219407505761,0.643,0.762,0.119989373088146
"Gstm2",6.52446180726765e-06,-0.115168315273541,0.233,0.356,0.120226257722521
"Mettl26",6.61828546988953e-06,-0.123257017154931,0.799,0.895,0.121955146353654
"Cebpd",7.00905987253574e-06,0.155975823757753,0.381,0.263,0.129155946271216
"Pde9a",7.06302496853202e-06,0.107579094590346,0.357,0.216,0.13015036109514
"Nop10",7.29390781542458e-06,-0.110488086331645,0.935,0.98,0.134404839314829
"Agmat",7.75150532199805e-06,-0.102259798172205,0.499,0.63,0.142836988568458
"Tgfbi",7.77651622031628e-06,-0.10179015049498,0.255,0.385,0.143297864391768
"Gadd45a",7.88044359880727e-06,-0.127309573227351,0.451,0.577,0.145212934195222
"Ndufb7",8.27509561653644e-06,-0.104772733369777,0.98,1,0.152485186925917
"Galk1",8.67054819092062e-06,-0.113226964166879,0.595,0.715,0.159772191514094
"Dazap2",8.76584165303e-06,0.15591592750691,0.817,0.751,0.161528164140384
"Tmem246",9.64247969770252e-06,-0.102472321457533,0.349,0.474,0.177681973389564
"Acads",9.96242184828418e-06,-0.118221706556182,0.649,0.746,0.183577547398333
"Rmdn3",1.02474953594254e-05,0.150910625682126,0.749,0.677,0.188830596988132
