"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tpt1",0.0115492134479847,-0.113719282150727,1,1,1
"Kdm5a",0.0117969990497615,0.283320055072477,0.448,0.172,1
"Bptf",0.0118772347649254,-0.310401341824711,0.345,0.586,1
"Zw10",0.012012260279952,-0.155533051605267,0.052,0.241,1
"Defa30",0.0121532049030857,-0.284856203513316,0.948,1,1
"Rpl29",0.0124679811732914,-0.243069080955175,0.983,1,1
"Zfhx3",0.0125751622976878,-0.253005351438427,0.534,0.793,1
"Taldo1",0.0126268429677446,-0.161908433426563,0.983,0.966,1
"Rps5",0.0127883117296371,-0.217305230545514,1,1,1
"Rac2",0.0128164113954978,0.535108145583271,0.759,0.655,1
"Tspan1",0.0129649358000661,0.351284318217278,0.879,0.793,1
"Itm2c",0.0130151499336478,-0.246554033988264,0.552,0.828,1
"Dars2",0.0130453839170995,-0.210029865751501,0.086,0.276,1
"Defa21",0.0131595376303534,0.199438033881841,0.19,0,1
"H2.DMb1",0.0131595376303534,0.173896939956833,0.19,0,1
"Brf1",0.0131595376303534,0.139506819004112,0.19,0,1
"Cwc22",0.0131595376303534,0.129286454370331,0.19,0,1
"Src",0.0131651993191544,-0.146069028491496,0.052,0.241,1
"Desi1",0.013224749024967,0.361170225912623,0.828,0.655,1
"Asb8",0.0134174605811602,-0.163016663575568,0.138,0.379,1
"Ifrd1",0.0136530529769647,0.244042928485091,0.293,0.069,1
"Arhgap4",0.0137478475857779,-0.101212773186505,0,0.103,1
"Smg8",0.0137478475857779,-0.101758742184595,0,0.103,1
"Plppr2",0.0137478475857779,-0.103653176167446,0,0.103,1
"Trib2",0.0137478475857779,-0.104867911255996,0,0.103,1
"Prdm15",0.0137478475857779,-0.105012240587014,0,0.103,1
"B3gnt5",0.0137478475857779,-0.105697398864411,0,0.103,1
"Oas3",0.0137478475857779,-0.107997046839121,0,0.103,1
"Ext1",0.0137478475857779,-0.110959888693489,0,0.103,1
"Wnt3",0.0137478475857779,-0.11468917604012,0,0.103,1
"Gnb1l",0.0137478475857779,-0.119006797083295,0,0.103,1
"Gm26660",0.0137478475857779,-0.132876964150507,0,0.103,1
"Zbtb37",0.0137478475857779,-0.139023946666775,0,0.103,1
"Fras1",0.0137478475857779,-0.194735555950169,0,0.103,1
"Rpl13",0.0137934254900179,-0.19946967811414,1,1,1
"Kmt2d",0.0139440736649521,0.279756885338942,0.259,0.034,1
"Pcbp2",0.0139442207518942,-0.238342748194575,0.793,0.931,1
"Rpl27a",0.0145016680345584,-0.236764149280013,1,1,1
"Chchd7",0.0146061392640779,-0.322059279906484,0.534,0.759,1
"Jakmip1",0.0147971436212711,-0.234003057617914,0.259,0.517,1
"Rps14",0.014867668805242,-0.192817280561741,1,1,1
"Rps15a",0.0152417845967832,-0.208609520497042,1,1,1
"Ppt2",0.0152794534360987,-0.206200616710559,0.259,0.483,1
"Gpank1",0.0152873803415704,-0.219043996584056,0.19,0.414,1
"Rbm26",0.0153149712146883,-0.217998814944181,0.069,0.241,1
"Cdk2ap2",0.0155456544783352,-0.157331081159751,0.621,0.897,1
"Eef1g",0.0156241643351139,-0.219705246853329,1,1,1
"Ctps",0.015757119872107,-0.176943557373918,0.103,0.31,1
"Osr2",0.0159432142463279,-0.211893890378052,0.138,0.379,1
"Ncbp1",0.0161551576102908,-0.189809168326274,0.224,0.483,1
"Rbm6",0.0162979236768774,0.328312810103956,0.621,0.379,1
"Nrep",0.0163786970533749,-0.504287656147763,0.155,0.379,1
"Eif3l",0.0167401534223573,0.262562169936225,0.897,0.862,1
"Sf3a1",0.0170846899304266,0.225492198306701,0.345,0.103,1
"Rps10",0.0172393691124559,-0.204098511834686,1,1,1
"Phf8",0.0172702127919603,-0.150728646811854,0.086,0.276,1
"Zhx1",0.0174038839850149,-0.174889489803225,0.069,0.241,1
"Zfp827",0.0174038839850149,-0.19456858595036,0.069,0.241,1
"Ubald2",0.0174332990171371,-0.318776151090397,0.914,0.966,1
"Aldoa",0.0174507176217354,0.320413540488184,0.983,0.966,1
"Cdc26",0.0176043270581229,-0.199237781549807,0.638,0.862,1
"Snrpb",0.0176364308780302,-0.225329380565095,0.897,0.966,1
"Actb",0.0176653703818839,0.555389945967607,0.983,1,1
"Rps23",0.0176653703818839,-0.209800529866004,1,1,1
"Atp6v0d1",0.0176815532769198,-0.282177997434253,0.655,0.759,1
"Srrt",0.0177419557525982,-0.228386904062904,0.276,0.517,1
"Polr2h",0.0178380666896866,-0.317014324927134,0.362,0.621,1
"Ccl6",0.0178900374613395,-0.134941101695343,0.052,0.207,1
"Nrtn",0.0179626919305722,-0.378728116113995,0.086,0.276,1
"Mga",0.0181028491262448,0.257778851690503,0.379,0.138,1
"Anxa2",0.0181238243791959,0.391012056822659,0.759,0.552,1
"Gnpnat1",0.0182378529519273,-0.218525096043272,0.241,0.483,1
"Enpp4",0.0182860839559103,0.198900361844342,0.241,0.034,1
"Gde1",0.0184052139699195,0.394090189549335,0.845,0.759,1
"Lgals2",0.0185451304305217,-0.194839010817129,1,1,1
"Tax1bp1",0.0187704323382848,0.255246593612563,0.983,0.966,1
"Tmem252",0.018813346312509,0.238984515550825,0.172,0,1
"Gbp8",0.018813346312509,0.1971507906536,0.172,0,1
"Haus5",0.018813346312509,0.19574406788436,0.172,0,1
"Uox",0.018813346312509,0.178807094828269,0.172,0,1
"Vmac",0.018813346312509,0.176674218155532,0.172,0,1
"Abca7",0.018813346312509,0.154253613291135,0.172,0,1
"Prmt3",0.018813346312509,0.148692026519441,0.172,0,1
"Noa1",0.018813346312509,0.146657020672742,0.172,0,1
"Fuz",0.018813346312509,0.140811601816127,0.172,0,1
"Snrpb2",0.0188134811420349,-0.223737883823912,0.517,0.724,1
"Mplkip",0.0188976079399502,-0.22746309164122,0.5,0.724,1
"Copz1",0.0189289465457785,-0.291407244771324,0.724,0.931,1
"Adk",0.0189713274911727,-0.163790707704583,0.103,0.31,1
"Acd",0.0189713274911727,-0.166377587042282,0.103,0.31,1
"Wdr1",0.0190582011127235,-0.234536692032086,0.603,0.828,1
"Rpl18",0.0194629941024091,-0.175668411365324,1,1,1
"Dpm2",0.0194839155912638,0.249509130704833,0.621,0.414,1
