"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tmbim6",4.16185750505464e-07,0.411320615117031,0.951,1,0.0129238161104462
"Matk",4.29307917141451e-07,-0.785765557766664,0.173,0.463,0.0133312987509935
"Rpl23",4.51275029640372e-07,-0.330349280755132,0.994,1,0.0140134434954225
"H2afv",4.55506131914304e-07,-0.437922382462375,0.796,0.91,0.0141448319143349
"Ppp1r12a",4.90462649781099e-07,0.494744567669593,0.642,0.284,0.0152303366636525
"Rps3a1",4.91478096891673e-07,-0.396462006625556,0.957,0.985,0.0152618693427771
"Bri3",4.92711813498681e-07,-0.403488433336937,0.827,0.985,0.0153001799445745
"mt.Co3",5.11812106738534e-07,-0.346835911898716,1,1,0.0158933013505517
"Hes6",5.43157638207736e-07,-0.575764556580466,0.617,0.851,0.0168666741392648
"Pgm2l1",6.10352456166891e-07,-0.557090166154594,0.16,0.433,0.0189532748213505
"Tnfrsf1a",6.82645561766626e-07,0.51840054388968,0.593,0.224,0.021198192629539
"Tpt1",7.27514841801819e-07,-0.309756790423692,0.981,1,0.0225915183824719
"Cmpk2",7.29054164986899e-07,0.518617234441141,0.296,0,0.0226393189853382
"Sec11a",7.91426640368242e-07,0.491208493966563,0.802,0.642,0.024576171463355
"AW112010",8.08770352319762e-07,0.942726674895932,0.395,0.075,0.0251147457505856
"Rpl37a",8.23307132449684e-07,-0.381142129655688,0.975,1,0.02556615638396
"Dio1",9.19751001784109e-07,-0.443431492156873,0.086,0.343,0.0285610278584019
"Rmdn3",9.42021493683719e-07,0.43674499061343,0.463,0.119,0.0292525934433605
"Rab27b",9.43573054409769e-07,-0.459283535833631,0.401,0.672,0.0293007740585866
"Dclk1",9.65403147593483e-07,-0.768037254608315,0.698,0.806,0.0299786639422204
"Cxcl9",1.06781513094002e-06,1.14898343084324,0.377,0.06,0.0331588632610805
"Psma4",1.09456149707684e-06,0.422894495168374,0.846,0.791,0.0339894181687272
"Inf2",1.12339770875161e-06,0.530216140790533,0.42,0.09,0.0348848690498637
"Acadm",1.12376531621258e-06,-0.435285726776527,0.309,0.582,0.0348962843643493
"Slc35g1",1.16671416838335e-06,-0.393136849227476,0.228,0.507,0.0362299750708081
"Eno1",1.51039517012521e-06,-0.517732012187127,0.562,0.806,0.0469023012178983
"X2210407C18Rik",1.55931558286674e-06,1.60691569477609,0.457,0.149,0.0484214267947609
"Selenos",1.57503710862106e-06,0.524864900574681,0.66,0.299,0.0489096273340097
"Pnrc1",1.73786003175919e-06,-0.438400490841218,0.556,0.806,0.0539657675662181
"Pla2g16",1.86852547514195e-06,0.459060733282059,0.92,0.881,0.0580233215795831
"Sp140",1.91040227428259e-06,0.431078292997064,0.278,0,0.0593237218232974
"Daxx",1.96760842297243e-06,0.44867758743638,0.519,0.179,0.061100144358563
"Insl6",1.97310164803329e-06,0.537851111775652,0.586,0.254,0.0612707254763778
"Rpl6",2.07908737196693e-06,-0.304042372401297,1,1,0.064561900161689
"Grhpr",2.18166481848351e-06,-0.441895605768075,0.358,0.612,0.0677472376083685
"Kars",2.33969994047392e-06,0.4297229120197,0.617,0.313,0.0726547022515365
"Acaa2",2.51068174258426e-06,-0.461094380824886,0.34,0.582,0.077964200152469
"Plpp4",2.53105267986067e-06,-0.383240812259748,0.08,0.313,0.0785967788677134
"Bmx",2.53644657515351e-06,-0.596858498628139,0.333,0.567,0.0787642754982419
"Hist1h2bc",2.54456747060668e-06,-0.457396895098851,0.481,0.761,0.0790164536647493
"Naca",2.59909297189412e-06,-0.336194297659098,0.914,0.985,0.0807096340562282
"Slc50a1",2.60803132372158e-06,0.470831301597501,0.765,0.448,0.0809871966955263
"Mx1",2.68892642212182e-06,0.607873759136199,0.346,0.045,0.0834992321861488
"Psma5",2.74523944870513e-06,0.398824141367538,0.858,0.851,0.0852479206006404
"Ubd",3.11872288405206e-06,1.21030595245176,0.333,0.045,0.0968457017184685
"Clmn",3.22033454462072e-06,-0.451267245118677,0.512,0.776,0.100001048614107
"Slc16a3",3.52530314925004e-06,-0.475890889056121,0.265,0.552,0.109471238693661
"Vdac3",3.71167397867468e-06,-0.588960489082071,0.87,0.94,0.115258612059785
"mt.Nd2",3.90660263468257e-06,-0.394698229999484,0.963,0.985,0.121311731614798
"Smpx",3.97958816729899e-06,-0.743697351327406,0.068,0.284,0.123578151359135
"Rbm38",4.18156400374508e-06,-0.530628526073144,0.494,0.746,0.129850107008296
"Muc13",4.21005655936525e-06,0.678452352687686,0.895,0.746,0.130734886337969
