"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tpsg1",0.0018462490309069,-0.333866135185182,0.688,0.653,1
"Marcks",0.00213582832938705,-0.255898953297738,0.426,0.455,1
"Rnf5",0.0025192774270374,-0.252157214221693,0.634,0.617,1
"Uba5",0.00314452575534951,-0.266208200337725,0.415,0.459,1
"Ceacam10",0.00386192362285422,-0.34752977744062,0.257,0.32,1
"Fosb",0.00425310499565995,-0.299833696967899,0.33,0.387,1
"Rnase1",0.0119499686310888,-0.456729464840459,0.866,0.847,1
"Cbfa2t3",0.0143434203974867,-0.257877784500337,0.424,0.45,1
"Gm26917",0.0169264256208837,0.255932090192343,0.469,0.311,1
"Fkbp11",0.0577121817844802,-0.250815928903567,0.725,0.662,1
"Sct",0.0666089466397281,-0.332975463215758,0.326,0.347,1
"Defa24",0.0750291626828212,-0.37031969596502,0.79,0.662,1
"Apoa1",0.084785808912516,-0.608249727626057,0.252,0.171,1
"Lyz1",0.0856585439234078,-0.654466558878573,0.705,0.734,1
"AY761184",0.0959733813839012,-0.559113188592663,0.129,0.081,1
"Defa27",0.160434872547152,-0.375715438031733,0.172,0.117,1
"Defa28",0.223711060114807,-0.267507620918543,0.089,0.113,1
"Defa30",0.265235088518796,-0.470849438435224,0.444,0.347,1
"Guca2b",0.501455959467978,-0.261285404078384,0.761,0.703,1
"Gadd45g",0.607104932159865,-0.265910949076953,0.446,0.396,1
"Defa17",0.869608144641588,-0.700273001739963,0.438,0.387,1
"Chgb",0.973140506801954,0.320988058900345,0.248,0.225,1
"Defa26",0.982546997949249,-0.511189972366019,0.199,0.18,1
